,id,blue,orange,match
6291,61b4e7f0c437fde7e02cb325,2,3,61a752b5f8090ec74528e3d8
6292,61b4e7f6c437fde7e02cb32c,2,1,61a752b5f8090ec74528e3d8
6293,61b4e8dfda9d7ca1c7ba3835,2,1,61a752b5f8090ec74528e3d8
6294,61b4ea81da9d7ca1c7ba383c,0,1,61a752b5f8090ec74528e3d8
6295,61b4f39dc437fde7e02cb333,3,0,61a752b5f8090ec74528e3d9
6296,61b4f576da9d7ca1c7ba3843,1,4,61a752b5f8090ec74528e3d9
6297,61b4f708c437fde7e02cb33a,1,2,61a752b5f8090ec74528e3d9
6298,61b4f95bda9d7ca1c7ba384a,4,2,61a752b5f8090ec74528e3d9
6299,61b4fafbda9d7ca1c7ba3851,2,0,61a752b5f8090ec74528e3d9
6300,61b4fd37da9d7ca1c7ba3858,2,1,61a752b5f8090ec74528e3d9
6301,61b50657c437fde7e02cb341,1,2,61a752b5f8090ec74528e3da
6302,61b507eec437fde7e02cb348,0,2,61a752b5f8090ec74528e3da
6303,61b50a23da9d7ca1c7ba385f,2,3,61a752b5f8090ec74528e3da
6304,61b50c69da9d7ca1c7ba3866,3,2,61a752b5f8090ec74528e3da
6305,61b50e6fc437fde7e02cb34f,2,1,61a752b5f8090ec74528e3da
6306,61b50ffeda9d7ca1c7ba386d,0,1,61a752b5f8090ec74528e3da
6307,61b61e4eda9d7ca1c7ba3874,0,1,61a752b5f8090ec74528e3db
6308,61b61ffcda9d7ca1c7ba387b,1,0,61a752b5f8090ec74528e3db
6309,61b62203da9d7ca1c7ba3882,1,5,61a752b5f8090ec74528e3db
6310,61b62429c437fde7e02cb356,2,1,61a752b5f8090ec74528e3db
6311,61b625c5c437fde7e02cb35d,0,2,61a752b5f8090ec74528e3db
6312,61b6285dc437fde7e02cb364,0,6,61a752b5f8090ec74528e3db
6313,61b638e9c437fde7e02cb36b,1,2,61a752b5f8090ec74528e3dc
6314,61b638f1da9d7ca1c7ba3889,3,4,61a752b5f8090ec74528e3dc
6315,61b638f7da9d7ca1c7ba3890,2,3,61a752b5f8090ec74528e3dc
6316,61b63902da9d7ca1c7ba3897,1,0,61a752b5f8090ec74528e3dc
6317,61b6390cda9d7ca1c7ba389e,2,5,61a752b5f8090ec74528e3dc
6318,61b643e6c437fde7e02cb372,0,1,61a752b5f8090ec74528e3dd
6319,61b645c3da9d7ca1c7ba38a5,3,2,61a752b5f8090ec74528e3dd
6320,61b647bbc437fde7e02cb379,3,2,61a752b5f8090ec74528e3dd
6321,61b64b4eda9d7ca1c7ba38ac,2,1,61a752b5f8090ec74528e3dd
6322,61b64b54da9d7ca1c7ba38b3,3,2,61a752b5f8090ec74528e3dd
6323,61b650f1da9d7ca1c7ba38ba,1,0,61a752b5f8090ec74528e3de
6324,61b65324da9d7ca1c7ba38c1,2,1,61a752b5f8090ec74528e3de
6325,61b655aac437fde7e02cb380,3,4,61a752b5f8090ec74528e3de
6326,61b657beda9d7ca1c7ba38c8,3,2,61a752b5f8090ec74528e3de
6327,61b65ac0c437fde7e02cb387,3,4,61a752b5f8090ec74528e3de
6328,61b65c62c437fde7e02cb38e,0,2,61a752b5f8090ec74528e3de
6329,61b65e16da9d7ca1c7ba38cf,2,0,61a752b5f8090ec74528e3de
6330,61daef2cc437fde7e02cb80d,2,4,61cee359da9d7ca1c7ba3aee
6331,61daef30da9d7ca1c7ba3d17,3,1,61cee359da9d7ca1c7ba3aee
6332,61daef35da9d7ca1c7ba3d1e,2,3,61cee359da9d7ca1c7ba3aee
6333,61daef39c437fde7e02cb814,3,1,61cee359da9d7ca1c7ba3aee
6334,61daef3ec437fde7e02cb81b,2,3,61cee359da9d7ca1c7ba3aee
6335,61daee81c437fde7e02cb7e9,2,5,61cee359da9d7ca1c7ba3af2
6336,61daee85da9d7ca1c7ba3ced,1,2,61cee359da9d7ca1c7ba3af2
6337,61daee8ada9d7ca1c7ba3cf4,3,2,61cee359da9d7ca1c7ba3af2
6338,61daee91da9d7ca1c7ba3cfb,4,2,61cee359da9d7ca1c7ba3af2
6339,61daee96c437fde7e02cb7f0,2,3,61cee359da9d7ca1c7ba3af2
6340,61daef6fc437fde7e02cb822,5,2,61cee359da9d7ca1c7ba3af3
6341,61daef73da9d7ca1c7ba3d25,3,2,61cee359da9d7ca1c7ba3af3
6342,61daef77da9d7ca1c7ba3d2c,3,1,61cee359da9d7ca1c7ba3af3
6343,61daeec1da9d7ca1c7ba3d02,3,0,61cee359da9d7ca1c7ba3af8
6344,61daeec5c437fde7e02cb7f7,3,1,61cee359da9d7ca1c7ba3af8
6345,61daeecbc437fde7e02cb7fe,4,0,61cee359da9d7ca1c7ba3af8
6346,61daed15da9d7ca1c7ba3caa,3,4,61cee359da9d7ca1c7ba3afa
6347,61daed1ada9d7ca1c7ba3cb1,1,0,61cee359da9d7ca1c7ba3afa
6348,61daed21da9d7ca1c7ba3cb8,3,2,61cee359da9d7ca1c7ba3afa
6349,61daed25c437fde7e02cb7c1,2,4,61cee359da9d7ca1c7ba3afa
6350,61daeeddc437fde7e02cb805,5,1,61cee359da9d7ca1c7ba3afe
6351,61daeee1da9d7ca1c7ba3d09,5,1,61cee359da9d7ca1c7ba3afe
6352,61daeee5da9d7ca1c7ba3d10,3,2,61cee359da9d7ca1c7ba3afe
6353,61daef8bda9d7ca1c7ba3d34,4,3,61cee359da9d7ca1c7ba3b00
6354,61daef8fc437fde7e02cb829,2,5,61cee359da9d7ca1c7ba3b00
6355,61daef93c437fde7e02cb830,3,1,61cee359da9d7ca1c7ba3b00
6356,61daef97da9d7ca1c7ba3d3b,2,4,61cee359da9d7ca1c7ba3b00
6357,61daef9bda9d7ca1c7ba3d42,2,3,61cee359da9d7ca1c7ba3b00
6358,61daed76c437fde7e02cb7cb,2,1,61cee359da9d7ca1c7ba3b01
6359,61daed7ada9d7ca1c7ba3cbf,7,2,61cee359da9d7ca1c7ba3b01
6360,61daed7eda9d7ca1c7ba3cc6,3,2,61cee359da9d7ca1c7ba3b01
6361,61daedb6da9d7ca1c7ba3cce,0,1,61cee359da9d7ca1c7ba3b06
6362,61daedbac437fde7e02cb7d2,0,1,61cee359da9d7ca1c7ba3b06
6363,61daedbec437fde7e02cb7d9,4,3,61cee359da9d7ca1c7ba3b06
6364,61daedc2da9d7ca1c7ba3cd5,0,2,61cee359da9d7ca1c7ba3b06
6365,61daefbeda9d7ca1c7ba3d49,1,3,61cee359da9d7ca1c7ba3b07
6366,61daefc4da9d7ca1c7ba3d50,1,3,61cee359da9d7ca1c7ba3b07
6367,61daefc8c437fde7e02cb837,1,4,61cee359da9d7ca1c7ba3b07
6368,61daedebda9d7ca1c7ba3cdf,0,2,61cee359da9d7ca1c7ba3b0b
6369,61daedf0da9d7ca1c7ba3ce6,3,7,61cee359da9d7ca1c7ba3b0b
6370,61daedf5c437fde7e02cb7e0,0,4,61cee359da9d7ca1c7ba3b0b
6371,61dc1139c437fde7e02cb9db,3,1,61cee29bda9d7ca1c7ba3aaa
6372,61dc113fc437fde7e02cb9e2,0,1,61cee29bda9d7ca1c7ba3aaa
6373,61dc1144da9d7ca1c7ba3eea,0,2,61cee29bda9d7ca1c7ba3aaa
6374,61dc1148da9d7ca1c7ba3ef1,3,0,61cee29bda9d7ca1c7ba3aaa
6375,61dc114dc437fde7e02cb9e9,1,0,61cee29bda9d7ca1c7ba3aaa
6376,61dc125cc437fde7e02cba22,2,3,61cee29bda9d7ca1c7ba3aab
6377,61dc1271c437fde7e02cba29,3,1,61cee29bda9d7ca1c7ba3aab
6378,61dc1276da9d7ca1c7ba3f22,5,1,61cee29bda9d7ca1c7ba3aab
6379,61dc1279da9d7ca1c7ba3f29,2,1,61cee29bda9d7ca1c7ba3aab
6380,61dc1335da9d7ca1c7ba3f53,4,1,61cee29bda9d7ca1c7ba3aac
6381,61dc133ada9d7ca1c7ba3f5a,4,3,61cee29bda9d7ca1c7ba3aac
6382,61dc1340da9d7ca1c7ba3f61,6,2,61cee29bda9d7ca1c7ba3aac
6383,61dc13f7da9d7ca1c7ba3f92,0,2,61cee29bda9d7ca1c7ba3aad
6384,61dc13fbc437fde7e02cba7d,1,0,61cee29bda9d7ca1c7ba3aad
6385,61dc1400c437fde7e02cba84,2,3,61cee29bda9d7ca1c7ba3aad
6386,61dc1404da9d7ca1c7ba3f99,5,1,61cee29bda9d7ca1c7ba3aad
6387,61dc1408da9d7ca1c7ba3fa0,3,4,61cee29bda9d7ca1c7ba3aad
6388,61dc1582c437fde7e02cbaa7,2,3,61cee29bda9d7ca1c7ba3aaf
6389,61dc1586da9d7ca1c7ba3fc5,3,4,61cee29bda9d7ca1c7ba3aaf
6390,61dc158bda9d7ca1c7ba3fcc,1,2,61cee29bda9d7ca1c7ba3aaf
6391,61dc165dc437fde7e02cbadf,1,2,61cee29bda9d7ca1c7ba3ab0
6392,61dc1662c437fde7e02cbae6,1,2,61cee29bda9d7ca1c7ba3ab0
6393,61dc1667da9d7ca1c7ba4004,4,3,61cee29bda9d7ca1c7ba3ab0
6394,61dc166cda9d7ca1c7ba400b,5,4,61cee29bda9d7ca1c7ba3ab0
6395,61dc1670c437fde7e02cbaed,6,2,61cee29bda9d7ca1c7ba3ab0
6396,61dc1372da9d7ca1c7ba3f68,1,4,61cee29bda9d7ca1c7ba3ab1
6397,61dc1379da9d7ca1c7ba3f6f,4,0,61cee29bda9d7ca1c7ba3ab1
6398,61dc137dc437fde7e02cba53,2,1,61cee29bda9d7ca1c7ba3ab1
6399,61dc1381c437fde7e02cba5a,7,0,61cee29bda9d7ca1c7ba3ab1
6400,61dc1174c437fde7e02cb9f0,8,0,61cee29bda9d7ca1c7ba3ab4
6401,61dc1178da9d7ca1c7ba3ef8,1,3,61cee29bda9d7ca1c7ba3ab4
6402,61dc117cda9d7ca1c7ba3eff,3,2,61cee29bda9d7ca1c7ba3ab4
6403,61dc1181c437fde7e02cb9f7,1,0,61cee29bda9d7ca1c7ba3ab4
6404,61dc1707c437fde7e02cbb17,2,3,61cee29bda9d7ca1c7ba3ab5
6405,61dc170dc437fde7e02cbb1e,2,4,61cee29bda9d7ca1c7ba3ab5
6406,61dc1711da9d7ca1c7ba402e,7,1,61cee29bda9d7ca1c7ba3ab5
6407,61dc1716da9d7ca1c7ba4035,4,0,61cee29bda9d7ca1c7ba3ab5
6408,61dc171ac437fde7e02cbb25,5,3,61cee29bda9d7ca1c7ba3ab5
6409,61dc141cda9d7ca1c7ba3fa9,2,1,61cee29bda9d7ca1c7ba3ab6
6410,61dc1421da9d7ca1c7ba3fb0,1,0,61cee29bda9d7ca1c7ba3ab6
6411,61dc1426c437fde7e02cba8b,5,4,61cee29bda9d7ca1c7ba3ab6
6412,61dc15adda9d7ca1c7ba3fd3,2,4,61cee29bda9d7ca1c7ba3ab7
6413,61dc15b3da9d7ca1c7ba3fda,3,1,61cee29bda9d7ca1c7ba3ab7
6414,61dc15b7c437fde7e02cbaae,1,2,61cee29bda9d7ca1c7ba3ab7
6415,61dc15bbc437fde7e02cbab5,5,1,61cee29bda9d7ca1c7ba3ab7
6416,61dc15c0da9d7ca1c7ba3fe1,3,2,61cee29bda9d7ca1c7ba3ab7
6417,61dc1295da9d7ca1c7ba3f30,3,1,61cee29bda9d7ca1c7ba3ab9
6418,61dc129bda9d7ca1c7ba3f37,5,2,61cee29bda9d7ca1c7ba3ab9
6419,61dc129fc437fde7e02cba30,5,0,61cee29bda9d7ca1c7ba3ab9
6420,61dc1397c437fde7e02cba61,2,0,61cee29bda9d7ca1c7ba3aba
6421,61dc139bda9d7ca1c7ba3f76,1,3,61cee29bda9d7ca1c7ba3aba
6422,61dc13a0da9d7ca1c7ba3f7d,0,1,61cee29bda9d7ca1c7ba3aba
6423,61dc13a4c437fde7e02cba68,2,5,61cee29bda9d7ca1c7ba3aba
6424,61dc168bc437fde7e02cbaf4,0,2,61cee29bda9d7ca1c7ba3abb
6425,61dc168eda9d7ca1c7ba4012,3,2,61cee29bda9d7ca1c7ba3abb
6426,61dc1694da9d7ca1c7ba4019,2,6,61cee29bda9d7ca1c7ba3abb
6427,61dc1699c437fde7e02cbafb,1,4,61cee29bda9d7ca1c7ba3abb
6428,61dc11b7c437fde7e02cb9fe,0,1,61cee29bda9d7ca1c7ba3abd
6429,61dc11bbda9d7ca1c7ba3f06,2,1,61cee29bda9d7ca1c7ba3abd
6430,61dc11c0da9d7ca1c7ba3f0d,4,3,61cee29bda9d7ca1c7ba3abd
6431,61dc11c4c437fde7e02cba05,4,3,61cee29bda9d7ca1c7ba3abd
6432,61dc172bc437fde7e02cbb2c,3,2,61cee29bda9d7ca1c7ba3abf
6433,61dc1730da9d7ca1c7ba403c,1,4,61cee29bda9d7ca1c7ba3abf
6434,61dc1735da9d7ca1c7ba4043,0,1,61cee29bda9d7ca1c7ba3abf
6435,61dc1738c437fde7e02cbb33,1,2,61cee29bda9d7ca1c7ba3abf
6436,61dc15deda9d7ca1c7ba3fe8,2,3,61cee29bda9d7ca1c7ba3ac0
6437,61dc15e2c437fde7e02cbabc,3,4,61cee29bda9d7ca1c7ba3ac0
6438,61dc15ebc437fde7e02cbac3,3,1,61cee29bda9d7ca1c7ba3ac0
6439,61dc15efda9d7ca1c7ba3fef,9,2,61cee29bda9d7ca1c7ba3ac0
6440,61dc15f5da9d7ca1c7ba3ff6,2,0,61cee29bda9d7ca1c7ba3ac0
6441,61dc13b8c437fde7e02cba6f,1,2,61cee29bda9d7ca1c7ba3ac1
6442,61dc13bdda9d7ca1c7ba3f84,5,0,61cee29bda9d7ca1c7ba3ac1
6443,61dc13c3da9d7ca1c7ba3f8b,2,0,61cee29bda9d7ca1c7ba3ac1
6444,61dc13c7c437fde7e02cba76,4,0,61cee29bda9d7ca1c7ba3ac1
6445,61dc12b4c437fde7e02cba37,1,3,61cee29bda9d7ca1c7ba3ac2
6446,61dc12b9c437fde7e02cba3e,2,3,61cee29bda9d7ca1c7ba3ac2
6447,61dc12c0c437fde7e02cba45,2,3,61cee29bda9d7ca1c7ba3ac2
6448,61dc11ebc437fde7e02cba0c,3,2,61cee29cda9d7ca1c7ba3ac3
6449,61dc11efda9d7ca1c7ba3f14,2,3,61cee29cda9d7ca1c7ba3ac3
6450,61dc11f3da9d7ca1c7ba3f1b,2,1,61cee29cda9d7ca1c7ba3ac3
6451,61dc11f7c437fde7e02cba13,2,3,61cee29cda9d7ca1c7ba3ac3
6452,61dc11fbc437fde7e02cba1a,2,3,61cee29cda9d7ca1c7ba3ac3
6453,61dc1457c437fde7e02cba92,2,1,61cee29cda9d7ca1c7ba3ac4
6454,61dc145bda9d7ca1c7ba3fb7,0,4,61cee29cda9d7ca1c7ba3ac4
6455,61dc145fda9d7ca1c7ba3fbe,1,2,61cee29cda9d7ca1c7ba3ac4
6456,61dc1464c437fde7e02cba99,2,1,61cee29cda9d7ca1c7ba3ac4
6457,61dc1469c437fde7e02cbaa0,1,0,61cee29cda9d7ca1c7ba3ac4
6458,61dc161ac437fde7e02cbaca,2,0,61cee29cda9d7ca1c7ba3ac6
6459,61dc161eda9d7ca1c7ba3ffd,2,3,61cee29cda9d7ca1c7ba3ac6
6460,61dc1622c437fde7e02cbad1,5,1,61cee29cda9d7ca1c7ba3ac6
6461,61dc1626c437fde7e02cbad8,3,2,61cee29cda9d7ca1c7ba3ac6
6462,61dc16b9c437fde7e02cbb02,1,2,61cee29cda9d7ca1c7ba3ac7
6463,61dc16bdda9d7ca1c7ba4020,4,0,61cee29cda9d7ca1c7ba3ac7
6464,61dc16c1da9d7ca1c7ba4027,0,4,61cee29cda9d7ca1c7ba3ac7
6465,61dc16c5c437fde7e02cbb09,2,1,61cee29cda9d7ca1c7ba3ac7
6466,61dc16cac437fde7e02cbb10,2,1,61cee29cda9d7ca1c7ba3ac7
6467,61dc12d9c437fde7e02cba4c,0,2,61cee29cda9d7ca1c7ba3ac9
6468,61dc12ddda9d7ca1c7ba3f3e,2,1,61cee29cda9d7ca1c7ba3ac9
6469,61dc12e3da9d7ca1c7ba3f45,1,2,61cee29cda9d7ca1c7ba3ac9
6470,61dc12e9da9d7ca1c7ba3f4c,0,3,61cee29cda9d7ca1c7ba3ac9
6471,61daf1c6da9d7ca1c7ba3d5c,7,1,61cee2f8da9d7ca1c7ba3aca
6472,61daf1cbda9d7ca1c7ba3d63,2,1,61cee2f8da9d7ca1c7ba3aca
6473,61daf1d0c437fde7e02cb846,2,3,61cee2f8da9d7ca1c7ba3aca
6474,61daf1d5c437fde7e02cb84d,1,2,61cee2f8da9d7ca1c7ba3aca
6475,61daf1dada9d7ca1c7ba3d6a,3,1,61cee2f8da9d7ca1c7ba3aca
6476,61daf2a6da9d7ca1c7ba3d91,6,1,61cee2f8da9d7ca1c7ba3acb
6477,61daf2aac437fde7e02cb877,7,1,61cee2f8da9d7ca1c7ba3acb
6478,61daf2afc437fde7e02cb87e,7,0,61cee2f8da9d7ca1c7ba3acb
6479,61daf423da9d7ca1c7ba3dbd,3,1,61cee2f8da9d7ca1c7ba3acc
6480,61daf427c437fde7e02cb89a,4,3,61cee2f8da9d7ca1c7ba3acc
6481,61daf42bc437fde7e02cb8a1,8,1,61cee2f8da9d7ca1c7ba3acc
6482,61daf533da9d7ca1c7ba3e02,5,0,61cee2f8da9d7ca1c7ba3acd
6483,61daf548da9d7ca1c7ba3e17,5,3,61cee2f8da9d7ca1c7ba3acd
6484,61daf53fda9d7ca1c7ba3e10,1,0,61cee2f8da9d7ca1c7ba3acd
6485,61daf5c5da9d7ca1c7ba3e2c,3,1,61cee2f8da9d7ca1c7ba3ace
6486,61daf5cac437fde7e02cb8e0,5,1,61cee2f8da9d7ca1c7ba3ace
6487,61daf5cec437fde7e02cb8e7,4,2,61cee2f8da9d7ca1c7ba3ace
6488,61daf753da9d7ca1c7ba3e56,2,0,61cee2f8da9d7ca1c7ba3ad1
6489,61daf758c437fde7e02cb92d,4,3,61cee2f8da9d7ca1c7ba3ad1
6490,61daf75cc437fde7e02cb934,3,2,61cee2f8da9d7ca1c7ba3ad1
6491,61daf207da9d7ca1c7ba3d71,2,4,61cee2f8da9d7ca1c7ba3ad2
6492,61daf20cc437fde7e02cb854,1,2,61cee2f8da9d7ca1c7ba3ad2
6493,61daf210c437fde7e02cb85b,2,3,61cee2f8da9d7ca1c7ba3ad2
6494,61daf45eda9d7ca1c7ba3dc4,0,2,61cee2f8da9d7ca1c7ba3ad3
6495,61daf462c437fde7e02cb8a8,2,5,61cee2f8da9d7ca1c7ba3ad3
6496,61daf466c437fde7e02cb8af,3,1,61cee2f8da9d7ca1c7ba3ad3
6497,61daf46ada9d7ca1c7ba3dcb,1,3,61cee2f8da9d7ca1c7ba3ad3
6498,61daf581c437fde7e02cb8d9,4,2,61cee2f8da9d7ca1c7ba3ad4
6499,61daf586da9d7ca1c7ba3e1e,5,4,61cee2f8da9d7ca1c7ba3ad4
6500,61daf58ada9d7ca1c7ba3e25,3,1,61cee2f8da9d7ca1c7ba3ad4
6501,61daf5edc437fde7e02cb8ee,0,1,61cee2f8da9d7ca1c7ba3ad5
6502,61daf61bda9d7ca1c7ba3e41,0,1,61cee2f8da9d7ca1c7ba3ad5
6503,61daf61fc437fde7e02cb8fc,2,1,61cee2f8da9d7ca1c7ba3ad5
6504,61daf623c437fde7e02cb903,2,3,61cee2f8da9d7ca1c7ba3ad5
6505,61daf92cda9d7ca1c7ba3ec7,6,1,61cee2f8da9d7ca1c7ba3ad6
6506,61daf931c437fde7e02cb99d,4,2,61cee2f8da9d7ca1c7ba3ad6
6507,61daf936c437fde7e02cb9a4,3,2,61cee2f8da9d7ca1c7ba3ad6
6508,61daf7b6c437fde7e02cb949,4,0,61cee2f8da9d7ca1c7ba3ad7
6509,61daf7b9da9d7ca1c7ba3e6b,4,1,61cee2f8da9d7ca1c7ba3ad7
6510,61daf7beda9d7ca1c7ba3e72,2,3,61cee2f8da9d7ca1c7ba3ad7
6511,61daf7c2c437fde7e02cb950,3,0,61cee2f8da9d7ca1c7ba3ad7
6512,61daf7efda9d7ca1c7ba3e7a,0,5,61cee2f8da9d7ca1c7ba3ad9
6513,61daf7f3c437fde7e02cb957,1,6,61cee2f8da9d7ca1c7ba3ad9
6514,61daf7f7c437fde7e02cb95e,3,2,61cee2f8da9d7ca1c7ba3ad9
6515,61daf7fbda9d7ca1c7ba3e81,1,3,61cee2f8da9d7ca1c7ba3ad9
6516,61daf232c437fde7e02cb862,4,1,61cee2f8da9d7ca1c7ba3ada
6517,61daf235da9d7ca1c7ba3d78,3,2,61cee2f8da9d7ca1c7ba3ada
6518,61daf239da9d7ca1c7ba3d7f,3,2,61cee2f8da9d7ca1c7ba3ada
6519,61daf6abda9d7ca1c7ba3e4f,4,3,61cee2f8da9d7ca1c7ba3adb
6520,61daf6afc437fde7e02cb918,0,5,61cee2f8da9d7ca1c7ba3adb
6521,61daf6b3c437fde7e02cb91f,3,4,61cee2f8da9d7ca1c7ba3adb
6522,61daf6b9c437fde7e02cb926,1,5,61cee2f8da9d7ca1c7ba3adb
6523,61daf488da9d7ca1c7ba3dd5,2,3,61cee2f8da9d7ca1c7ba3adc
6524,61daf48bc437fde7e02cb8b6,3,2,61cee2f8da9d7ca1c7ba3adc
6525,61daf48fc437fde7e02cb8bd,3,1,61cee2f8da9d7ca1c7ba3adc
6526,61daf493da9d7ca1c7ba3ddc,0,2,61cee2f8da9d7ca1c7ba3adc
6527,61daf497da9d7ca1c7ba3de3,4,3,61cee2f8da9d7ca1c7ba3adc
6528,61daf63bda9d7ca1c7ba3e48,1,0,61cee2f8da9d7ca1c7ba3add
6529,61daf63fc437fde7e02cb90a,3,0,61cee2f8da9d7ca1c7ba3add
6530,61daf643c437fde7e02cb911,4,0,61cee2f8da9d7ca1c7ba3add
6531,61daf343c437fde7e02cb885,2,4,61cee2f8da9d7ca1c7ba3ade
6532,61daf348da9d7ca1c7ba3d98,4,1,61cee2f8da9d7ca1c7ba3ade
6533,61daf34bda9d7ca1c7ba3d9f,2,3,61cee2f8da9d7ca1c7ba3ade
6534,61daf94dc437fde7e02cb9ab,3,0,61cee2f8da9d7ca1c7ba3adf
6535,61daf951da9d7ca1c7ba3ece,1,3,61cee2f8da9d7ca1c7ba3adf
6536,61daf956da9d7ca1c7ba3ed5,4,1,61cee2f8da9d7ca1c7ba3adf
6537,61daf95ac437fde7e02cb9b2,3,5,61cee2f8da9d7ca1c7ba3adf
6538,61daf95ec437fde7e02cb9b9,5,1,61cee2f8da9d7ca1c7ba3adf
6539,61daf8b7da9d7ca1c7ba3ea4,2,5,61cee2f8da9d7ca1c7ba3ae1
6540,61daf8bbc437fde7e02cb981,2,1,61cee2f8da9d7ca1c7ba3ae1
6541,61daf8c0c437fde7e02cb988,1,2,61cee2f8da9d7ca1c7ba3ae1
6542,61daf8c4da9d7ca1c7ba3eab,3,2,61cee2f8da9d7ca1c7ba3ae1
6543,61daf8c7da9d7ca1c7ba3eb2,5,1,61cee2f8da9d7ca1c7ba3ae1
6544,61daf772c437fde7e02cb93b,3,0,61cee2f8da9d7ca1c7ba3ae2
6545,61daf776da9d7ca1c7ba3e5d,2,3,61cee2f8da9d7ca1c7ba3ae2
6546,61daf77ada9d7ca1c7ba3e64,3,2,61cee2f8da9d7ca1c7ba3ae2
6547,61daf77dc437fde7e02cb942,3,2,61cee2f8da9d7ca1c7ba3ae2
6548,61daf24fda9d7ca1c7ba3d88,3,1,61cee2f8da9d7ca1c7ba3ae3
6549,61daf253c437fde7e02cb869,1,0,61cee2f8da9d7ca1c7ba3ae3
6550,61daf257c437fde7e02cb870,2,1,61cee2f8da9d7ca1c7ba3ae3
6551,61daf4d3da9d7ca1c7ba3dea,2,0,61cee2f8da9d7ca1c7ba3ae4
6552,61daf4d8c437fde7e02cb8c4,4,3,61cee2f8da9d7ca1c7ba3ae4
6553,61daf4dbc437fde7e02cb8cb,6,3,61cee2f8da9d7ca1c7ba3ae4
6554,61daf8dfda9d7ca1c7ba3eb9,4,0,61cee2f8da9d7ca1c7ba3ae5
6555,61daf8e4c437fde7e02cb98f,2,3,61cee2f8da9d7ca1c7ba3ae5
6556,61daf8e8c437fde7e02cb996,5,0,61cee2f8da9d7ca1c7ba3ae5
6557,61daf8ebda9d7ca1c7ba3ec0,6,1,61cee2f8da9d7ca1c7ba3ae5
6558,61daf3acda9d7ca1c7ba3da6,3,1,61cee2f8da9d7ca1c7ba3ae6
6559,61daf3b1da9d7ca1c7ba3dad,1,3,61cee2f8da9d7ca1c7ba3ae6
6560,61daf3b5c437fde7e02cb88c,5,7,61cee2f8da9d7ca1c7ba3ae6
6561,61daf3bac437fde7e02cb893,5,4,61cee2f8da9d7ca1c7ba3ae6
6562,61daf3beda9d7ca1c7ba3db4,2,3,61cee2f8da9d7ca1c7ba3ae6
6563,61daf81ac437fde7e02cb965,3,0,61cee2f8da9d7ca1c7ba3ae7
6564,61daf81eda9d7ca1c7ba3e88,4,0,61cee2f8da9d7ca1c7ba3ae7
6565,61daf822da9d7ca1c7ba3e8f,6,2,61cee2f8da9d7ca1c7ba3ae7
6566,61daf4ffc437fde7e02cb8d2,3,4,61cee2f8da9d7ca1c7ba3ae8
6567,61daf504da9d7ca1c7ba3df1,0,2,61cee2f8da9d7ca1c7ba3ae8
6568,61daf507da9d7ca1c7ba3df8,5,6,61cee2f8da9d7ca1c7ba3ae8
6569,61daf835c437fde7e02cb96c,2,3,61cee2f8da9d7ca1c7ba3ae9
6570,61daf839da9d7ca1c7ba3e96,3,2,61cee2f8da9d7ca1c7ba3ae9
6571,61daf83dc437fde7e02cb973,1,4,61cee2f8da9d7ca1c7ba3ae9
6572,61daf841da9d7ca1c7ba3e9d,3,2,61cee2f8da9d7ca1c7ba3ae9
6573,61daf846c437fde7e02cb97a,1,0,61cee2f8da9d7ca1c7ba3ae9
6574,61daf979c437fde7e02cb9c0,3,4,61cee2f8da9d7ca1c7ba3aea
6575,61daf97dda9d7ca1c7ba3edc,3,0,61cee2f8da9d7ca1c7ba3aea
6576,61daf981da9d7ca1c7ba3ee3,2,1,61cee2f8da9d7ca1c7ba3aea
6577,61daf985c437fde7e02cb9c7,0,3,61cee2f8da9d7ca1c7ba3aea
6578,61daf989c437fde7e02cb9ce,2,1,61cee2f8da9d7ca1c7ba3aea
6579,61dc21a6da9d7ca1c7ba41e1,1,4,61cee238c437fde7e02cb593
6580,61dc21aac437fde7e02cbcec,3,5,61cee238c437fde7e02cb593
6581,61dc21b0c437fde7e02cbcf3,7,1,61cee238c437fde7e02cb593
6582,61dc21b4da9d7ca1c7ba41e8,1,4,61cee238c437fde7e02cb593
6583,61dc1d87da9d7ca1c7ba40ec,1,2,61cee238c437fde7e02cb594
6584,61dc1d8cc437fde7e02cbbdb,4,1,61cee238c437fde7e02cb594
6585,61dc1d91c437fde7e02cbbe2,6,2,61cee238c437fde7e02cb594
6586,61dc1d95da9d7ca1c7ba40f3,4,1,61cee238c437fde7e02cb594
6587,61dc1bcdda9d7ca1c7ba406e,3,2,61cee238c437fde7e02cb595
6588,61dc1bd2da9d7ca1c7ba4075,2,4,61cee238c437fde7e02cb595
6589,61dc1bd6c437fde7e02cbb64,1,2,61cee238c437fde7e02cb595
6590,61dc1bdbc437fde7e02cbb6b,2,1,61cee238c437fde7e02cb595
6591,61dc1bdfda9d7ca1c7ba407c,0,1,61cee238c437fde7e02cb595
6592,61dc2110da9d7ca1c7ba41a9,4,1,61cee238c437fde7e02cb596
6593,61dc2117da9d7ca1c7ba41b0,5,1,61cee238c437fde7e02cb596
6594,61dc211bc437fde7e02cbcb4,2,3,61cee238c437fde7e02cb596
6595,61dc2120c437fde7e02cbcbb,4,0,61cee238c437fde7e02cb596
6596,61dc189cda9d7ca1c7ba404b,4,1,61cee238c437fde7e02cb597
