,id,start,blue_score,orange_score,blue_id,orange_id,blue_name,orange_name,event
1134,61800553143c37878b23bb9d,2021-11-05T10:45:00Z,3.0,2.0,6180075f143c37878b23bc01,60bbc8826dcdb413cff6497f,NOVEL FRONTIER,Sylphide,614b74a7f8090ec745286435
1135,61800553143c37878b23bb9e,2021-11-05T11:30:00Z,3.0,1.0,60bbc8518029840609c3b437,6155d01af8090ec745286bcf,Tokyo Verdy Esports,Hilltop Picnic,614b74a7f8090ec745286435
1136,61800553143c37878b23bb9f,2021-11-05T11:30:00Z,,3.0,60bbc89e6dcdb413cff64982,607d7d99473f172e4c0d3973,CVent,Team GanDerS,614b74a7f8090ec745286435
1137,61800553143c37878b23bba0,2021-11-05T11:30:00Z,3.0,,60b63cfdfec4a0857e7ba00c,616da4b2f8090ec745288675,DeToNator,N Chiki,614b74a7f8090ec745286435
1138,61800553143c37878b23bba1,2021-11-05T11:30:00Z,3.0,,6020c077f1e4807cc701d711,6180075f143c37878b23bc01,Xayfhers,NOVEL FRONTIER,614b74a7f8090ec745286435
1139,61800553143c37878b23bba2,2021-11-05T11:30:00Z,2.0,3.0,616da457143c37878b239d42,607d7d99473f172e4c0d3972,GracesBlaze Anima,Aloha,614b74a7f8090ec745286435
1140,61800553143c37878b23bba3,2021-11-05T11:30:00Z,3.0,1.0,60705b5e3960ddb316ab6ca7,61800767143c37878b23bc02,Nimmt55,Wizard Lizard,614b74a7f8090ec745286435
1141,61800553143c37878b23bba4,2021-11-05T11:30:00Z,,3.0,60bbc8976dcdb413cff64981,616da44f143c37878b239d41,BLAST,Team Inherits Micro,614b74a7f8090ec745286435
1142,61800553143c37878b23bba5,2021-11-05T11:30:00Z,,3.0,60bbc8826dcdb413cff6497f,607d7d99473f172e4c0d3970,Sylphide,NOR,614b74a7f8090ec745286435
1143,61800553143c37878b23bba6,2021-11-05T12:15:00Z,,3.0,60bbc89e6dcdb413cff64982,60705b5e3960ddb316ab6ca7,CVent,Nimmt55,614b74a7f8090ec745286435
1144,61800553143c37878b23bba7,2021-11-05T12:15:00Z,3.0,,6155d01af8090ec745286bcf,607d7d99473f172e4c0d3972,Hilltop Picnic,Aloha,614b74a7f8090ec745286435
1145,61800553143c37878b23bba8,2021-11-05T12:15:00Z,3.0,1.0,60b63cfdfec4a0857e7ba00c,6020c077f1e4807cc701d711,DeToNator,Xayfhers,614b74a7f8090ec745286435
1146,61800553143c37878b23bba9,2021-11-05T12:15:00Z,2.0,3.0,61800767143c37878b23bc02,616da44f143c37878b239d41,Wizard Lizard,Team Inherits Micro,614b74a7f8090ec745286435
1147,61800553143c37878b23bbaa,2021-11-05T12:15:00Z,3.0,2.0,616da457143c37878b239d42,607d7d99473f172e4c0d3970,GracesBlaze Anima,NOR,614b74a7f8090ec745286435
1148,61800553143c37878b23bbab,2021-11-05T12:15:00Z,1.0,3.0,6180075f143c37878b23bc01,616da4b2f8090ec745288675,NOVEL FRONTIER,N Chiki,614b74a7f8090ec745286435
1149,61800553143c37878b23bbac,2021-11-05T13:00:00Z,3.0,1.0,6020c077f1e4807cc701d711,616da457143c37878b239d42,Xayfhers,GracesBlaze Anima,614b74a7f8090ec745286435
1150,61800554143c37878b23bbad,2021-11-05T13:00:00Z,3.0,,607d7d99473f172e4c0d3972,616da4b2f8090ec745288675,Aloha,N Chiki,614b74a7f8090ec745286435
1151,61800554143c37878b23bbae,2021-11-05T13:00:00Z,3.0,2.0,60bbc89e6dcdb413cff64982,616da44f143c37878b239d41,CVent,Team Inherits Micro,614b74a7f8090ec745286435
1152,618005c6f8090ec74528a429,2021-11-05T16:00:00Z,3.0,1.0,6020bc70f1e4807cc70023d9,6020bc9ef1e4807cc70043ba,Endpoint,FC Barcelona,614b6c36f8090ec745286428
1153,618005c6f8090ec74528a42a,2021-11-05T16:00:00Z,3.0,1.0,6020bd98f1e4807cc700dc74,6020bd05f1e4807cc7008596,Team BDS,SK Gaming,614b6c36f8090ec745286428
1154,618005c6f8090ec74528a42b,2021-11-05T16:00:00Z,1.0,3.0,60fbc5b887f814e9fbffdcbd,6020c370f1e4807cc702fc9c,Karmine Corp,Team Vitality,614b6c36f8090ec745286428
1155,618005c6f8090ec74528a42c,2021-11-05T16:00:00Z,3.0,1.0,6020bc70f1e4807cc70023e9,6020bc70f1e4807cc70023a4,Dignitas,Vodafone Giants,614b6c36f8090ec745286428
1156,618005c6f8090ec74528a42d,2021-11-05T16:00:00Z,3.0,2.0,60fe680d87f814e9fbffe57a,61702260143c37878b239f48,SMPR Esports,Natus Vincere,614b6c36f8090ec745286428
1157,618005c6f8090ec74528a42e,2021-11-05T16:00:00Z,3.0,,61718fe6f8090ec7452888ba,610850329d3c410761e896d0,Misfits Gaming,The Flying Dutchmen,614b6c36f8090ec745286428
1158,618005c6f8090ec74528a42f,2021-11-05T16:00:00Z,3.0,,6020bc9bf1e4807cc70041b4,613b735bf8090ec7452851a8,Evil Geniuses,00 Nation,614b6c36f8090ec745286428
1159,618005c6f8090ec74528a430,2021-11-05T16:00:00Z,3.0,2.0,61547921f8090ec745286ac9,6020c2b7f1e4807cc702ac15,Williams Resolve,Team Queso,614b6c36f8090ec745286428
1160,618005c6f8090ec74528a431,2021-11-05T16:45:00Z,3.0,,61718fe6f8090ec7452888ba,61547921f8090ec745286ac9,Misfits Gaming,Williams Resolve,614b6c36f8090ec745286428
1161,618005c6f8090ec74528a432,2021-11-05T16:45:00Z,1.0,3.0,6020bc9bf1e4807cc70041b4,60fe680d87f814e9fbffe57a,Evil Geniuses,SMPR Esports,614b6c36f8090ec745286428
1162,618005c6f8090ec74528a433,2021-11-05T16:45:00Z,3.0,,6020bc70f1e4807cc70023d9,6020c370f1e4807cc702fc9c,Endpoint,Team Vitality,614b6c36f8090ec745286428
1163,618005c6f8090ec74528a434,2021-11-05T16:45:00Z,3.0,,6020bd98f1e4807cc700dc74,6020bc70f1e4807cc70023e9,Team BDS,Dignitas,614b6c36f8090ec745286428
1164,618005c6f8090ec74528a435,2021-11-05T16:45:00Z,,3.0,6020c2b7f1e4807cc702ac15,610850329d3c410761e896d0,Team Queso,The Flying Dutchmen,614b6c36f8090ec745286428
1165,618005c6f8090ec74528a436,2021-11-05T16:45:00Z,2.0,3.0,61702260143c37878b239f48,613b735bf8090ec7452851a8,Natus Vincere,00 Nation,614b6c36f8090ec745286428
1166,618005c6f8090ec74528a437,2021-11-05T16:45:00Z,1.0,3.0,60fbc5b887f814e9fbffdcbd,6020bc9ef1e4807cc70043ba,Karmine Corp,FC Barcelona,614b6c36f8090ec745286428
1167,618005c6f8090ec74528a438,2021-11-05T16:45:00Z,2.0,3.0,6020bc70f1e4807cc70023a4,6020bd05f1e4807cc7008596,Vodafone Giants,SK Gaming,614b6c36f8090ec745286428
1168,618005c6f8090ec74528a439,2021-11-05T17:30:00Z,3.0,2.0,61718fe6f8090ec7452888ba,60fe680d87f814e9fbffe57a,Misfits Gaming,SMPR Esports,614b6c36f8090ec745286428
1169,618005c6f8090ec74528a43a,2021-11-05T17:30:00Z,1.0,3.0,6020bc70f1e4807cc70023d9,6020bd98f1e4807cc700dc74,Endpoint,Team BDS,614b6c36f8090ec745286428
1170,618005c6f8090ec74528a43b,2021-11-05T17:30:00Z,2.0,3.0,6020bc9bf1e4807cc70041b4,6020bd05f1e4807cc7008596,Evil Geniuses,SK Gaming,614b6c36f8090ec745286428
1171,618005c6f8090ec74528a43c,2021-11-05T17:30:00Z,3.0,1.0,6020bc70f1e4807cc70023e9,613b735bf8090ec7452851a8,Dignitas,00 Nation,614b6c36f8090ec745286428
1172,618005c6f8090ec74528a43d,2021-11-05T17:30:00Z,3.0,,6020c370f1e4807cc702fc9c,6020bc9ef1e4807cc70043ba,Team Vitality,FC Barcelona,614b6c36f8090ec745286428
1173,618005c6f8090ec74528a43e,2021-11-05T17:30:00Z,,3.0,61547921f8090ec745286ac9,610850329d3c410761e896d0,Williams Resolve,The Flying Dutchmen,614b6c36f8090ec745286428
1174,618005c6f8090ec74528a43f,2021-11-05T17:30:00Z,1.0,3.0,61702260143c37878b239f48,6020c2b7f1e4807cc702ac15,Natus Vincere,Team Queso,614b6c36f8090ec745286428
1175,618005c6f8090ec74528a440,2021-11-05T17:30:00Z,3.0,2.0,6020bc70f1e4807cc70023a4,60fbc5b887f814e9fbffdcbd,Vodafone Giants,Karmine Corp,614b6c36f8090ec745286428
1176,618005c6f8090ec74528a441,2021-11-05T18:15:00Z,2.0,3.0,6020bc70f1e4807cc70023d9,6020bd05f1e4807cc7008596,Endpoint,SK Gaming,614b6c36f8090ec745286428
1177,618005c6f8090ec74528a442,2021-11-05T18:15:00Z,,3.0,60fe680d87f814e9fbffe57a,6020bc70f1e4807cc70023e9,SMPR Esports,Dignitas,614b6c36f8090ec745286428
1178,618005c6f8090ec74528a443,2021-11-05T18:15:00Z,,3.0,610850329d3c410761e896d0,6020c370f1e4807cc702fc9c,The Flying Dutchmen,Team Vitality,614b6c36f8090ec745286428
1179,618005c6f8090ec74528a444,2021-11-05T18:15:00Z,3.0,,6020bc9bf1e4807cc70041b4,6020bc70f1e4807cc70023a4,Evil Geniuses,Vodafone Giants,614b6c36f8090ec745286428
1180,618005c6f8090ec74528a445,2021-11-05T18:15:00Z,3.0,2.0,6020bc9ef1e4807cc70043ba,6020c2b7f1e4807cc702ac15,FC Barcelona,Team Queso,614b6c36f8090ec745286428
1181,618005c6f8090ec74528a446,2021-11-05T18:15:00Z,3.0,1.0,613b735bf8090ec7452851a8,61547921f8090ec745286ac9,00 Nation,Williams Resolve,614b6c36f8090ec745286428
1182,618005c6f8090ec74528a447,2021-11-05T19:00:00Z,2.0,3.0,6020bc70f1e4807cc70023d9,613b735bf8090ec7452851a8,Endpoint,00 Nation,614b6c36f8090ec745286428
1183,618005c6f8090ec74528a448,2021-11-05T19:00:00Z,3.0,,610850329d3c410761e896d0,6020bc9bf1e4807cc70041b4,The Flying Dutchmen,Evil Geniuses,614b6c36f8090ec745286428
1184,618005c6f8090ec74528a449,2021-11-05T19:00:00Z,3.0,1.0,60fe680d87f814e9fbffe57a,6020bc9ef1e4807cc70043ba,SMPR Esports,FC Barcelona,614b6c36f8090ec745286428
1185,61800672f8090ec74528a452,2021-11-05T19:00:00Z,3.0,,6065dbab45122f213019c81f,61801241143c37878b23bdb4,FURIA Esports,Endlxss Team,614b71f4143c37878b237b39
1186,61800672f8090ec74528a453,2021-11-05T19:00:00Z,3.0,,6020bd05f1e4807cc7008599,6020bc70f1e4807cc70023d6,Noble esports,FTW Esports,614b71f4143c37878b237b39
1187,61800672f8090ec74528a454,2021-11-05T19:00:00Z,3.0,,6020bce6f1e4807cc70071af,617fe48f143c37878b23bae9,eRa Eternity,Leviatán Esports,614b71f4143c37878b237b39
1188,61800672f8090ec74528a455,2021-11-05T19:00:00Z,3.0,,6126727a9d3c410761e8a74a,6020c204f1e4807cc7026b92,Dream Conspiracy,Nocturns Gaming,614b71f4143c37878b237b39
1189,61800672f8090ec74528a456,2021-11-05T19:00:00Z,3.0,,6020c48cf1e4807cc7036fd9,6165d28ef8090ec7452876f4,Vegas Inferno,Elevate,614b71f4143c37878b237b39
1190,61800672f8090ec74528a457,2021-11-05T19:00:00Z,2.0,3.0,61864548143c37878b23c560,6020bda0f1e4807cc700e078,Guidance Gaming,True Neutral,614b71f4143c37878b237b39
1191,61800672f8090ec74528a458,2021-11-05T19:00:00Z,3.0,,6173268ef8090ec745288bdf,614c905df8090ec74528649d,EndGame,Vipers eSports,614b71f4143c37878b237b39
1192,61800672f8090ec74528a459,2021-11-05T19:00:00Z,2.0,3.0,616703ce143c37878b238e92,6020c5d3f1e4807cc704066d,Team Signal,Novus Aevi,614b71f4143c37878b237b39
1193,61800672f8090ec74528a45a,2021-11-05T19:45:00Z,3.0,,6065dbab45122f213019c81f,6020bda0f1e4807cc700e078,FURIA Esports,True Neutral,614b71f4143c37878b237b39
1194,61800672f8090ec74528a45b,2021-11-05T19:45:00Z,3.0,,6020bd05f1e4807cc7008599,6020c5d3f1e4807cc704066d,Noble esports,Novus Aevi,614b71f4143c37878b237b39
1195,61800672f8090ec74528a45c,2021-11-05T19:45:00Z,3.0,1.0,6020bce6f1e4807cc70071af,6173268ef8090ec745288bdf,eRa Eternity,EndGame,614b71f4143c37878b237b39
1196,61800672f8090ec74528a45d,2021-11-05T19:45:00Z,1.0,3.0,6126727a9d3c410761e8a74a,6020c48cf1e4807cc7036fd9,Dream Conspiracy,Vegas Inferno,614b71f4143c37878b237b39
1197,61800672f8090ec74528a45e,2021-11-05T19:45:00Z,3.0,1.0,61864548143c37878b23c560,61801241143c37878b23bdb4,Guidance Gaming,Endlxss Team,614b71f4143c37878b237b39
1198,61800672f8090ec74528a45f,2021-11-05T19:45:00Z,3.0,1.0,616703ce143c37878b238e92,6020bc70f1e4807cc70023d6,Team Signal,FTW Esports,614b71f4143c37878b237b39
1199,61800672f8090ec74528a460,2021-11-05T19:45:00Z,3.0,2.0,614c905df8090ec74528649d,617fe48f143c37878b23bae9,Vipers eSports,Leviatán Esports,614b71f4143c37878b237b39
1200,61800672f8090ec74528a461,2021-11-05T19:45:00Z,3.0,,6165d28ef8090ec7452876f4,6020c204f1e4807cc7026b92,Elevate,Nocturns Gaming,614b71f4143c37878b237b39
1201,61800672f8090ec74528a462,2021-11-05T20:30:00Z,3.0,,6065dbab45122f213019c81f,6020c48cf1e4807cc7036fd9,FURIA Esports,Vegas Inferno,614b71f4143c37878b237b39
1202,61800672f8090ec74528a463,2021-11-05T20:30:00Z,3.0,1.0,6020bd05f1e4807cc7008599,6020bce6f1e4807cc70071af,Noble esports,eRa Eternity,614b71f4143c37878b237b39
1203,61800672f8090ec74528a464,2021-11-05T20:30:00Z,3.0,,6126727a9d3c410761e8a74a,614c905df8090ec74528649d,Dream Conspiracy,Vipers eSports,614b71f4143c37878b237b39
1204,61800672f8090ec74528a465,2021-11-05T20:30:00Z,2.0,3.0,6173268ef8090ec745288bdf,6165d28ef8090ec7452876f4,EndGame,Elevate,614b71f4143c37878b237b39
1205,61800672f8090ec74528a466,2021-11-05T20:30:00Z,3.0,,6020c5d3f1e4807cc704066d,61864548143c37878b23c560,Novus Aevi,Guidance Gaming,614b71f4143c37878b237b39
1206,61800672f8090ec74528a467,2021-11-05T20:30:00Z,1.0,3.0,6020bda0f1e4807cc700e078,616703ce143c37878b238e92,True Neutral,Team Signal,614b71f4143c37878b237b39
1207,61800672f8090ec74528a468,2021-11-05T20:30:00Z,3.0,,617fe48f143c37878b23bae9,6020c204f1e4807cc7026b92,Leviatán Esports,Nocturns Gaming,614b71f4143c37878b237b39
1208,61800672f8090ec74528a469,2021-11-05T20:30:00Z,2.0,3.0,6020bc70f1e4807cc70023d6,61801241143c37878b23bdb4,FTW Esports,Endlxss Team,614b71f4143c37878b237b39
1209,61800672f8090ec74528a46a,2021-11-05T21:15:00Z,3.0,2.0,6020bce6f1e4807cc70071af,6165d28ef8090ec7452876f4,eRa Eternity,Elevate,614b71f4143c37878b237b39
1210,61800672f8090ec74528a46b,2021-11-05T21:15:00Z,3.0,2.0,6020c48cf1e4807cc7036fd9,6020c5d3f1e4807cc704066d,Vegas Inferno,Novus Aevi,614b71f4143c37878b237b39
1211,61800672f8090ec74528a46c,2021-11-05T21:15:00Z,2.0,3.0,6126727a9d3c410761e8a74a,616703ce143c37878b238e92,Dream Conspiracy,Team Signal,614b71f4143c37878b237b39
1212,61800672f8090ec74528a46d,2021-11-05T21:15:00Z,3.0,,6173268ef8090ec745288bdf,61801241143c37878b23bdb4,EndGame,Endlxss Team,614b71f4143c37878b237b39
1213,61800672f8090ec74528a46e,2021-11-05T21:15:00Z,3.0,1.0,61864548143c37878b23c560,617fe48f143c37878b23bae9,Guidance Gaming,Leviatán Esports,614b71f4143c37878b237b39
1214,61800672f8090ec74528a46f,2021-11-05T21:15:00Z,3.0,1.0,6020bda0f1e4807cc700e078,614c905df8090ec74528649d,True Neutral,Vipers eSports,614b71f4143c37878b237b39
1215,61800672f8090ec74528a470,2021-11-05T22:00:00Z,3.0,1.0,6126727a9d3c410761e8a74a,6020bda0f1e4807cc700e078,Dream Conspiracy,True Neutral,614b71f4143c37878b237b39
1216,61800672f8090ec74528a471,2021-11-05T22:00:00Z,3.0,2.0,6020c5d3f1e4807cc704066d,6173268ef8090ec745288bdf,Novus Aevi,EndGame,614b71f4143c37878b237b39
1217,61800672f8090ec74528a472,2021-11-05T22:00:00Z,3.0,,6165d28ef8090ec7452876f4,61864548143c37878b23c560,Elevate,Guidance Gaming,614b71f4143c37878b237b39
1218,6180056b143c37878b23bbb2,2021-11-06T10:00:00Z,4.0,,60b63cfdfec4a0857e7ba00c,6020c077f1e4807cc701d711,DeToNator,Xayfhers,614b74a7f8090ec745286435
1219,6180056b143c37878b23bbb1,2021-11-06T11:00:00Z,4.0,1.0,607d7d99473f172e4c0d3973,607d7d99473f172e4c0d3972,Team GanDerS,Aloha,614b74a7f8090ec745286435
1220,6180056b143c37878b23bbb0,2021-11-06T12:00:00Z,,4.0,6155d01af8090ec745286bcf,60705b5e3960ddb316ab6ca7,Hilltop Picnic,Nimmt55,614b74a7f8090ec745286435
1221,6180056b143c37878b23bbaf,2021-11-06T13:00:00Z,4.0,,60bbc8518029840609c3b437,60bbc89e6dcdb413cff64982,Tokyo Verdy Esports,CVent,614b74a7f8090ec745286435
1222,618005e5f8090ec74528a44d,2021-11-06T16:00:00Z,4.0,,6020c370f1e4807cc702fc9c,610850329d3c410761e896d0,Team Vitality,The Flying Dutchmen,614b6c36f8090ec745286428
1223,618005e5f8090ec74528a44c,2021-11-06T17:00:00Z,4.0,,61718fe6f8090ec7452888ba,60fe680d87f814e9fbffe57a,Misfits Gaming,SMPR Esports,614b6c36f8090ec745286428
1224,618005e5f8090ec74528a44a,2021-11-06T18:00:00Z,4.0,2.0,6020bd98f1e4807cc700dc74,613b735bf8090ec7452851a8,Team BDS,00 Nation,614b6c36f8090ec745286428
1225,618005e5f8090ec74528a44b,2021-11-06T19:00:00Z,4.0,2.0,6020bc70f1e4807cc70023e9,6020bd05f1e4807cc7008596,Dignitas,SK Gaming,614b6c36f8090ec745286428
1226,6180068e143c37878b23bbd9,2021-11-06T19:00:00Z,1.0,4.0,616703ce143c37878b238e92,6020c48cf1e4807cc7036fd9,Team Signal,Vegas Inferno,614b71f4143c37878b237b39
1227,6180068e143c37878b23bbda,2021-11-06T20:00:00Z,4.0,1.0,6020bd05f1e4807cc7008599,6165d28ef8090ec7452876f4,Noble esports,Elevate,614b71f4143c37878b237b39
1228,6180068e143c37878b23bbd8,2021-11-06T21:00:00Z,3.0,4.0,6065dbab45122f213019c81f,6020c5d3f1e4807cc704066d,FURIA Esports,Novus Aevi,614b71f4143c37878b237b39
1229,6180068e143c37878b23bbdb,2021-11-06T22:00:00Z,4.0,3.0,6020bce6f1e4807cc70071af,6126727a9d3c410761e8a74a,eRa Eternity,Dream Conspiracy,614b71f4143c37878b237b39
1230,6183e004f8090ec74528ad9d,2021-11-07T06:00:00Z,3.0,,615332c4143c37878b237fa6,6129f47987f814e9fb00020c,Wildcard Gaming,Tisi,614b711d143c37878b237b38
1231,6183e005f8090ec74528ad9e,2021-11-07T06:00:00Z,1.0,3.0,615c06c0143c37878b23856a,618947c7143c37878b23cdeb,Bros On Their Toes,Gaming United Esports Club Academy White,614b711d143c37878b237b38
1232,6183e005f8090ec74528ad9f,2021-11-07T06:00:00Z,3.0,,617a9839143c37878b23b091,60c1e2879fc1a47e5f1116c8,Red Crown Esports,Panik Gaming,614b711d143c37878b237b38
1233,6183e005f8090ec74528ada0,2021-11-07T06:00:00Z,3.0,,6091ad1bd50a7d046663343d,618947bcf8090ec74528b8d4,Team Eros,Corn Titans,614b711d143c37878b237b38
1234,6183e005f8090ec74528ada1,2021-11-07T06:00:00Z,3.0,2.0,615c068f143c37878b238569,6156d4db143c37878b238367,The Grogans,Trident Esports,614b711d143c37878b237b38
1235,6183e005f8090ec74528ada2,2021-11-07T06:00:00Z,3.0,1.0,617956c3f8090ec74528962c,612c8bf39d3c410761e8a9a1,Deft,Zinger Box Bandits,614b711d143c37878b237b38
1236,6183e005f8090ec74528ada3,2021-11-07T06:00:00Z,3.0,,604e562301d675f81a96aea6,61434b89f8090ec745285e81,Big GOOSE,Lost In the Sauce,614b711d143c37878b237b38
1237,6183e005f8090ec74528ada4,2021-11-07T06:00:00Z,,3.0,61741b16143c37878b23a740,6020c717f1e4807cc70490d6,Collateral eSports,1620 Kings,614b711d143c37878b237b38
1238,6183e005f8090ec74528ada5,2021-11-07T06:45:00Z,,3.0,615332c4143c37878b237fa6,615c068f143c37878b238569,Wildcard Gaming,The Grogans,614b711d143c37878b237b38
1239,6183e005f8090ec74528ada6,2021-11-07T06:45:00Z,3.0,1.0,617a9839143c37878b23b091,618947c7143c37878b23cdeb,Red Crown Esports,Gaming United Esports Club Academy White,614b711d143c37878b237b38
1240,6183e005f8090ec74528ada7,2021-11-07T06:45:00Z,3.0,1.0,6091ad1bd50a7d046663343d,617956c3f8090ec74528962c,Team Eros,Deft,614b711d143c37878b237b38
1241,6183e005f8090ec74528ada8,2021-11-07T06:45:00Z,2.0,3.0,604e562301d675f81a96aea6,6020c717f1e4807cc70490d6,Big GOOSE,1620 Kings,614b711d143c37878b237b38
1242,6183e005f8090ec74528ada9,2021-11-07T06:45:00Z,3.0,1.0,6156d4db143c37878b238367,6129f47987f814e9fb00020c,Trident Esports,Tisi,614b711d143c37878b237b38
1243,6183e005f8090ec74528adaa,2021-11-07T06:45:00Z,3.0,1.0,615c06c0143c37878b23856a,60c1e2879fc1a47e5f1116c8,Bros On Their Toes,Panik Gaming,614b711d143c37878b237b38
1244,6183e005f8090ec74528adab,2021-11-07T06:45:00Z,2.0,3.0,612c8bf39d3c410761e8a9a1,618947bcf8090ec74528b8d4,Zinger Box Bandits,Corn Titans,614b711d143c37878b237b38
1245,6183e005f8090ec74528adac,2021-11-07T06:45:00Z,1.0,3.0,61741b16143c37878b23a740,61434b89f8090ec745285e81,Collateral eSports,Lost In the Sauce,614b711d143c37878b237b38
1246,6183e005f8090ec74528adad,2021-11-07T07:30:00Z,2.0,3.0,617a9839143c37878b23b091,6020c717f1e4807cc70490d6,Red Crown Esports,1620 Kings,614b711d143c37878b237b38
1247,6183e005f8090ec74528adae,2021-11-07T07:30:00Z,3.0,,6091ad1bd50a7d046663343d,615c068f143c37878b238569,Team Eros,The Grogans,614b711d143c37878b237b38
1248,6183e005f8090ec74528adaf,2021-11-07T07:30:00Z,1.0,3.0,604e562301d675f81a96aea6,618947bcf8090ec74528b8d4,Big GOOSE,Corn Titans,614b711d143c37878b237b38
1249,6183e005f8090ec74528adb0,2021-11-07T07:30:00Z,3.0,,615332c4143c37878b237fa6,615c06c0143c37878b23856a,Wildcard Gaming,Bros On Their Toes,614b711d143c37878b237b38
1250,6183e005f8090ec74528adb1,2021-11-07T07:30:00Z,3.0,1.0,618947c7143c37878b23cdeb,61434b89f8090ec745285e81,Gaming United Esports Club Academy White,Lost In the Sauce,614b711d143c37878b237b38
1251,6183e005f8090ec74528adb2,2021-11-07T07:30:00Z,2.0,3.0,617956c3f8090ec74528962c,6156d4db143c37878b238367,Deft,Trident Esports,614b711d143c37878b237b38
1252,6183e005f8090ec74528adb3,2021-11-07T07:30:00Z,3.0,,612c8bf39d3c410761e8a9a1,61741b16143c37878b23a740,Zinger Box Bandits,Collateral eSports,614b711d143c37878b237b38
1253,6183e005f8090ec74528adb4,2021-11-07T07:30:00Z,3.0,1.0,6129f47987f814e9fb00020c,60c1e2879fc1a47e5f1116c8,Tisi,Panik Gaming,614b711d143c37878b237b38
1254,6183e005f8090ec74528adb5,2021-11-07T08:15:00Z,3.0,1.0,617a9839143c37878b23b091,6156d4db143c37878b238367,Red Crown Esports,Trident Esports,614b711d143c37878b237b38
1255,6183e005f8090ec74528adb6,2021-11-07T08:15:00Z,3.0,1.0,615c068f143c37878b238569,618947bcf8090ec74528b8d4,The Grogans,Corn Titans,614b711d143c37878b237b38
1256,6183e005f8090ec74528adb7,2021-11-07T08:15:00Z,3.0,,615332c4143c37878b237fa6,618947c7143c37878b23cdeb,Wildcard Gaming,Gaming United Esports Club Academy White,614b711d143c37878b237b38
1257,6183e005f8090ec74528adb8,2021-11-07T08:15:00Z,3.0,1.0,604e562301d675f81a96aea6,612c8bf39d3c410761e8a9a1,Big GOOSE,Zinger Box Bandits,614b711d143c37878b237b38
1258,6183e005f8090ec74528adb9,2021-11-07T08:15:00Z,1.0,3.0,617956c3f8090ec74528962c,6129f47987f814e9fb00020c,Deft,Tisi,614b711d143c37878b237b38
1259,6183e005f8090ec74528adba,2021-11-07T08:15:00Z,3.0,2.0,615c06c0143c37878b23856a,61434b89f8090ec745285e81,Bros On Their Toes,Lost In the Sauce,614b711d143c37878b237b38
1260,6183e005f8090ec74528adbb,2021-11-07T09:00:00Z,3.0,,6156d4db143c37878b238367,615c06c0143c37878b23856a,Trident Esports,Bros On Their Toes,614b711d143c37878b237b38
1261,6183e005f8090ec74528adbc,2021-11-07T09:00:00Z,3.0,1.0,618947c7143c37878b23cdeb,604e562301d675f81a96aea6,Gaming United Esports Club Academy White,Big GOOSE,614b711d143c37878b237b38
1262,6183e005f8090ec74528adbd,2021-11-07T09:00:00Z,2.0,3.0,618947bcf8090ec74528b8d4,6129f47987f814e9fb00020c,Corn Titans,Tisi,614b711d143c37878b237b38
1263,6183e19c143c37878b23c4a7,2021-11-07T09:00:00Z,2.0,3.0,61606469143c37878b2387b7,618953aaf8090ec74528ba26,ZNTRA,We Own All,614b7616143c37878b237b3a
1264,6183e19c143c37878b23c4a8,2021-11-07T09:00:00Z,3.0,,60be06919fc1a47e5f111397,6189539ff8090ec74528ba25,DeluxeDream,Whiff Collective,614b7616143c37878b237b3a
1265,6183e19c143c37878b23c4a9,2021-11-07T09:00:00Z,3.0,,60705bee3960ddb316ab76d6,61895397f8090ec74528ba24,Pineapple Cake,The 3 Lads,614b7616143c37878b237b3a
1266,6183e19c143c37878b23c4aa,2021-11-07T09:00:00Z,3.0,,6160645b143c37878b2387b6,618953b3143c37878b23cf90,Flu Esports,Soy Sauce,614b7616143c37878b237b3a
1267,6183e19c143c37878b23c4ab,2021-11-07T09:00:00Z,1.0,3.0,6160641d143c37878b2387b2,6189537af8090ec74528ba21,Shoguns,Friendly Fire Esports,614b7616143c37878b237b3a
1268,6183e19c143c37878b23c4ac,2021-11-07T09:00:00Z,2.0,3.0,60c85c7167835678df01547f,6189538cf8090ec74528ba23,Exodus,Pumpkings,614b7616143c37878b237b3a
1269,6183e19c143c37878b23c4ad,2021-11-07T09:00:00Z,3.0,,617949ecf8090ec74528947c,61895383f8090ec74528ba22,Etern4l,Washed,614b7616143c37878b237b3a
1270,6183e19c143c37878b23c4ae,2021-11-07T09:00:00Z,1.0,3.0,617949e0f8090ec74528947b,61895372f8090ec74528ba20,Wide Awake,Broerm,614b7616143c37878b237b3a
1271,6183e19c143c37878b23c4af,2021-11-07T09:45:00Z,3.0,2.0,60be06919fc1a47e5f111397,618953aaf8090ec74528ba26,DeluxeDream,We Own All,614b7616143c37878b237b3a
1272,6183e19c143c37878b23c4b0,2021-11-07T09:45:00Z,1.0,3.0,60705bee3960ddb316ab76d6,6189538cf8090ec74528ba23,Pineapple Cake,Pumpkings,614b7616143c37878b237b3a
1273,6183e19c143c37878b23c4b1,2021-11-07T09:45:00Z,3.0,1.0,6160645b143c37878b2387b6,6189537af8090ec74528ba21,Flu Esports,Friendly Fire Esports,614b7616143c37878b237b3a
1274,6183e19c143c37878b23c4b2,2021-11-07T09:45:00Z,1.0,3.0,617949ecf8090ec74528947c,61895372f8090ec74528ba20,Etern4l,Broerm,614b7616143c37878b237b3a
